PCA_1,PCA_2,prediction,iteration_guid,sut_name,ctdp_in_watts,cpufreq_scaling_governor,power_determinism_mode_enabled,numa_zones,packages,total_memory_size_in_gib,memory_speed_in_mts,M,N,K,gflops
0.225069821399839,0.009795517928345016,3,df3a58a8-80d2-4cd4-9f57-bdb2b6aa3733,pmpd-quartz-b391-ms11,-1,performance,false,2,2,1536,4800,16000,16000,16000,4527.48
0.22435728670045682,0.010434720668243823,3,3e027c47-5f0d-4c3c-a209-7e534bf52732,svtausox6655,-1,performance,false,2,2,1536,4800,16000,16000,16000,4581.91
0.22441169815214126,0.010385909081904642,3,f5d2d972-e691-4802-95cd-34d65ee34612,svtausox6655,-1,performance,false,2,2,1536,4800,16000,16000,16000,4577.75
0.2243379306330064,0.010452084666598818,3,f314062c-96d8-4633-8f91-b106dd96d1e7,svtausox6655,-1,performance,false,2,2,1536,4800,16000,16000,16000,4583.39
0.22590131268963437,0.009049601257760206,3,00de8f5f-1941-47eb-8095-5ba2fdfd1bbb,pmpd-quartz-b116-ms02,-1,performance,false,2,2,1536,4800,16000,16000,16000,4464.09
0.2675782931580492,-0.020493882066823343,3,67a2232f-fa47-41e0-a666-c2b627c793c4,pmpd-quartz-b120-ms04,-1,performance,false,1,1,256,4800,16000,16000,16000,2012.72
0.22396342528859994,0.010788047030900486,3,9daee181-1038-4c75-ad99-af2db4173d19,pmpd-quartz-b391-ms11,-1,performance,false,2,2,1536,4800,16000,16000,16000,4612.040000000001
0.26383352504919516,-0.017170607624259246,3,465da83e-1b6e-4efb-8355-42def3e07487,pmpd-quartz-7405-ms15,-1,performance,false,1,1,256,4800,16000,16000,16000,2267.29
0.2272024684264221,0.010096344231589414,3,b9eacc61-5611-4ea5-ad6a-ea06f9bf542e,pmpd-quartz-b116-ms02,-1,performance,false,2,2,1152,4800,16000,16000,16000,4521.68
0.22351201955813235,0.01119299542144353,3,6cae7e5d-df71-4302-9b84-e223fd6df25c,pmpd-quartz-b391-ms11,-1,performance,false,2,2,1536,4800,16000,16000,16000,4646.61
0.2673829726567321,-0.02032054593190986,3,3b974e7c-598e-42ea-bc63-4588948001cd,pmpd-quartz-b120-ms04,-1,performance,false,1,1,256,4800,16000,16000,16000,2025.94
0.2637307478426371,-0.017079398541639496,3,5dd463e9-9376-423b-b2a4-ee1090944d6b,pmpd-quartz-7405-ms15,-1,performance,false,1,1,256,4800,16000,16000,16000,2274.31
0.2983938217332552,-0.008162428238619835,3,95e4945e-1d8f-4f97-8857-950785d1e1df,daytona-81,-1,conservative,false,8,2,512,3200,16000,16000,16000,1410.21
0.24477235238351597,-0.007879286959933937,3,a61f99bb-f603-49f0-abd6-e7dfed5a20ee,pmpd-quartz-803a-ms08,-1,performance,false,2,2,1536,4800,16000,16000,16000,3061.26
0.26747013134093073,-0.02039789444034216,3,4ea636d0-aeea-4667-ab8a-a71772661bd8,pmpd-quartz-b120-ms04,-1,performance,false,1,1,256,4800,16000,16000,16000,2020.04
0.24754535561396798,-0.005797126574544675,3,addb7751-d6f0-4126-9a5b-26c3938638ef,UB2204dtet9zQEBBzOkipxe,-1,performance,false,1,1,768,4800,16000,16000,16000,3186.05
-0.44202691552580065,-0.608135971909636,2,7931e805-411c-4635-a7a9-7a80aff350c2,daytona-81,-1,performance,false,8,2,512,3200,10,10,10,0.15000000000000002
0.2626604797606928,-0.010309000591293378,3,53bcdd20-e08b-4724-ad90-99fc01032825,daytona-080,-1,conservative,false,2,2,1024,3200,16000,20,16000,1218.38
-0.44202691552580065,-0.608135971909636,2,8e8f6f5c-4e49-4a77-99bc-aaf4e0e95242,daytona-81,-1,performance,false,8,2,512,3200,10,10,10,0.15000000000000002
0.2818623532139341,-0.06495773385611671,3,2ece397a-23b2-4c7c-9cd9-7a52f77d9771,raceday-staging-02,-1,performance,false,2,2,512,3200,10,16000,16000,515.06
0.27645828590192784,-0.06446646907540293,3,269ab5bf-fb82-40d2-b6c5-0dfe761dbe7a,daytona-080,-1,performance,false,2,2,1024,3200,10,16000,16000,526.27
0.1813483048601528,0.05319908596085142,0,024ceda2-9782-40d0-8a0e-2e57f1d2f402,sppo-quartz-641f-ubuntu2204,-1,performance,false,2,2,768,4800,16000,16000,16000,8349.1
-0.4420258044051423,-0.6081499325668125,2,0189d7e7-908e-4007-8922-f6501653f322,daytona-81,-1,performance,false,8,2,512,3200,10,10,10,0.11000000000000001
0.28132982605186374,-0.06446470489221762,3,e8dd97ba-c746-46ff-b3c9-8fa9b983e497,raceday-staging-02,-1,performance,false,2,2,512,3200,10,16000,16000,538.38
0.28161975374273657,-0.06473312828771344,3,d52b789e-40dc-4ba3-ad7c-175a15296ede,raceday-staging-02,-1,performance,false,2,2,512,3200,10,16000,16000,525.6800000000001
0.2764752936563116,-0.06448230861567955,3,6b345e71-a998-4a11-9a81-feba3e5aeb7f,daytona-080,-1,performance,false,2,2,1024,3200,10,16000,16000,525.51
0.281729614045845,-0.06483484011627944,3,bd673045-55b6-4af1-b8d3-75fc34cd37a7,raceday-staging-02,-1,performance,false,2,2,512,3200,10,16000,16000,520.87
0.28151403216897597,-0.06463524821382141,3,5c7042b6-463f-4c2c-9ec4-a95b9e54f083,raceday-staging-02,-1,performance,false,2,2,512,3200,10,16000,16000,530.31
0.2812622815309095,-0.06440217023191287,3,4d0c9838-b386-4e8e-b993-18374280cf58,raceday-staging-02,-1,performance,false,2,2,512,3200,10,16000,16000,541.34
0.281333705632812,-0.06446829671984915,3,6bd4fbf9-3d4d-49e3-b5f5-49413509918b,raceday-staging-02,-1,performance,false,2,2,512,3200,10,16000,16000,538.21
0.28161472964434614,-0.06472847683291373,3,fa0d288b-c8fc-49cb-bced-77fd2d4e881d,raceday-staging-02,-1,performance,false,2,2,512,3200,10,16000,16000,525.9000000000001
0.282421649886373,-0.06547554680269521,3,20aaea99-c17d-41ac-adda-ab16856fc3d1,raceday-staging-02,-1,performance,false,2,2,512,3200,10,16000,16000,490.6
0.28155764190041466,-0.0646756233575484,3,9b5a28f2-cfa7-4a6a-8457-62524a0a686c,raceday-staging-02,-1,performance,false,2,2,512,3200,10,16000,16000,528.4
-0.44202663774785644,-0.6081394620460323,2,427bac1e-f545-4a07-86e4-04c29dff8176,daytona-81,-1,performance,false,8,2,512,3200,10,10,10,0.14
0.2763855633053542,-0.06439874158643197,3,1f1d9c8e-b73a-49fb-a8b7-161cadff80d8,daytona-080,-1,performance,false,2,2,1024,3200,10,16000,16000,529.52
0.2558208647077985,0.027653629457769863,3,e2f80837-3017-447d-8306-7e4aaf824e3f,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4233.01
-0.44202552662127703,-0.6081534227776036,2,a0836a7e-0354-4be8-9b72-54a334e98a04,daytona-81,-1,performance,false,8,2,512,3200,10,10,10,0.1
0.25651935099236706,0.027066603162211524,3,9eb29288-5939-48c5-aba1-86864a28c3e7,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4184.33
0.2556209267628108,0.027821662579938046,3,762180dd-b717-468f-8d65-fd1fb129d65e,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4246.96
0.25549413607865856,0.027928220814900574,3,c0ed4354-ff6f-4dd8-a057-c52ab7fe6dc9,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4255.8099999999995
0.25573399769777666,0.027726634784038928,3,c2cd881d-c923-4fb4-9b1a-af8bd4fafa0f,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4239.07
0.2556654921076591,0.027784208688752813,3,29033868-d396-42f9-86cb-2a19bc75ddbe,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4243.85
0.28141746780841603,-0.06454584615130254,3,744cbb2e-8004-4946-9bde-dbe72b78a411,raceday-staging-02,-1,performance,false,2,2,512,3200,10,16000,16000,534.54
0.281459697676327,-0.06458494377768606,3,f6fb5694-0698-4787-9aab-796ee668075d,raceday-staging-02,-1,performance,false,2,2,512,3200,10,16000,16000,532.69
0.25556662392237245,0.02786730011923559,3,69d6f530-35e0-4244-a83a-05fa53c95661,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4250.75
0.2557200949892229,0.027738318986980107,3,29b06e4e-6cd4-496e-9ca8-06de4171b510,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4240.04
0.27638601078971187,-0.06439915833436624,3,3450556d-93fc-42e4-8f70-90f2062ae8d9,daytona-080,-1,performance,false,2,2,1024,3200,10,16000,16000,529.5
0.27643904113313106,-0.0644485461748488,3,315eafce-ac95-496d-8d77-844707df3f59,daytona-080,-1,performance,false,2,2,1024,3200,10,16000,16000,527.13
0.27641532207539227,-0.06442645631149001,3,a5738e77-5e01-4676-bb0d-b3649a8da7fb,daytona-080,-1,performance,false,2,2,1024,3200,10,16000,16000,528.19
0.2448338198501776,-0.007934428377101246,3,c177b866-5b2f-4301-b130-6ceb6babf36e,pmpd-quartz-803a-ms08,-1,performance,false,2,2,1536,4800,16000,16000,16000,3056.8
0.25568741835567754,0.027765781291631143,3,4a35b945-0243-42a9-bade-2eb2e396b353,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4242.32
0.2559687135862265,0.02422307296206455,3,bd69f61b-7dd9-4239-a363-95cd19406238,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4003.1400000000003
0.25538084635545616,0.028023432486204126,3,ec2fda94-8fed-4625-94f9-e060e3db0bbd,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4263.719999999999
0.29873140138702486,-0.008437006997334972,3,56e123a6-f5b6-4860-bc10-6be46288e64c,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1389.69
0.2556884699840879,0.024459752040684388,3,f514dc4c-860e-4dc5-afc8-4e1bf0cafcec,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4022.79
0.25551519344934803,0.027910523645202204,3,dd17a329-7690-4683-9602-173e71f0ac13,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4254.34
0.2561884816400004,0.024037468366347153,3,21f60383-4e21-47bc-bb19-c9172164363d,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,3987.74
0.25573242107773025,0.027727959817107937,3,a2614c6b-a0b4-49ae-a086-89f8dd390ad3,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4239.18
0.2987037192421388,-0.008413741292131027,3,b20b7d8e-a4b0-4bd0-89a8-0fc4df8fd2a0,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1391.4299999999998
0.25563871691227513,0.02450177088109785,3,83219c8f-7e72-45cc-956a-e44dc680534e,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4026.2799999999997
0.2555654777675321,0.027868263377992426,3,1af58d9c-305a-4edd-96d2-b51403f7c7c3,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4250.83
0.25617192348958406,0.024051452513547285,3,199a30bb-3fa8-4259-9297-f90f5fde3741,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,3988.9
0.25602405789371885,0.027482860545267634,3,4b307ed9-8331-4559-a6f7-a51dd16c69d6,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4218.84
0.2985308264311571,-0.008268431989375002,3,ebd94a1e-0520-43e8-9654-c4c7be4bcf46,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1402.3000000000002
0.2565400753396293,0.02374053072979924,3,85fbe930-4adc-4bce-92ae-36a0839d85e3,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,3963.12
0.2555190612499152,0.027907273043595457,3,7957a941-fbe6-485c-bb25-18430eee4f75,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4254.07
0.2561322438066409,0.02408496389695538,3,a134bcd1-10fe-4e15-9475-267b76661197,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,3991.6800000000003
0.2985209671524875,-0.008260145670811375,3,3d931259-9c78-48ef-a05a-d897b86843af,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1402.92
0.29845482052463346,-0.008204552148336097,3,0a06456e-221c-4d78-975e-23909d8f3609,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1407.08
0.29859762115325333,-0.008324570208428018,3,0b069857-f7f2-4d66-8e97-6e78355821db,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1398.1
0.2985381415285565,-0.008274580028131868,3,c71c6817-fd7c-452a-8735-8f62d9fb5bea,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1401.8400000000001
0.2554637695733982,0.027953741626813213,3,8adacd4a-e30f-41ec-8dc1-120019f77f14,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4257.93
0.2556295938096109,0.024509475776111532,3,9878983d-2669-4eff-98ff-265bd79a9539,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4026.92
0.25571851842383664,0.027739643974111376,3,f7d24e8f-8dda-4a8c-bc7e-0d221d43877e,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4240.15
0.2989279331138125,-0.00860218383740595,3,07d29ce3-b534-4541-9c62-7358c186cd9d,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1377.3400000000001
0.25624287140793994,0.02399153361506641,3,cc19f6ad-b67f-4e9f-9805-79f323fc9bab,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,3983.9300000000003
0.2555865388857938,0.027850563058735334,3,6b24b1bd-922d-401a-8c00-c5d82a13469b,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4249.360000000001
0.2559407517414075,0.024246688072695987,3,6589de5d-a838-4bd7-a576-e48a27f26e90,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4005.1
0.2986579045047574,-0.008375235888077225,3,fb61b9b2-f083-4435-8c9c-075f9b6f9704,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1394.31
0.25568633147294445,0.024461558115268022,3,97dd5b7f-da1b-4b86-94b9-7fe669a3c929,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4022.94
0.29892077043393517,-0.008596163899312944,3,4aa7b86a-74cd-4ba1-9d8e-519f7d3a92fc,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1377.79
0.29850029521850985,-0.008242771759797665,3,73e017d7-63a2-4131-8d09-79cda9922629,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1404.22
0.20980495964124746,0.027834648318652726,0,d1328c35-9140-40e4-9765-8e0943b5f303,sppo-quartz-7574,-1,performance,false,2,2,768,4800,16000,16000,16000,6018.55
0.20974710768800786,0.027886213840732248,0,61a4f4a2-5cfc-460d-8ac2-8bc425121f84,sppo-quartz-7574,-1,performance,false,2,2,768,4800,16000,16000,16000,6023.110000000001
0.2098058477884768,0.027833856681153853,0,6cd4d77d-917e-40c4-a8e0-b933a119831b,sppo-quartz-7574,-1,performance,false,2,2,768,4800,16000,16000,16000,6018.48
0.24517757969939583,-0.008242809481457246,3,1a8ace75-13a3-4d1a-87a5-125c8c7d43d1,pmpd-quartz-7bf4-ms07,-1,performance,false,2,2,1536,4800,16000,16000,16000,3031.87
0.2267256659629091,0.012760010796773621,3,57831693-eb5a-438a-8ec4-d52b85b1d7de,UB2204dtet9zQEBBzOkipxe,-1,performance,false,1,1,768,4800,16000,16000,16000,4714.71
0.24206543707198044,-0.0054509593496324255,3,97de0be5-b7d5-40c0-afca-f9592ae23928,pmpd-quartz-7c3c-ms09,-1,performance,false,2,2,1536,4800,16000,16000,16000,3258.3599999999997
0.24417361357409373,-0.007342168574263362,3,052f38ee-62f8-441f-9d3a-a9b3fee81805,pmpd-quartz-b13e-ms10,-1,performance,false,2,2,1536,4800,16000,16000,16000,3104.74
0.27406233235638167,-0.026248107996448545,3,18cae5c4-414b-49c6-9b47-c359fa5b6c0d,pmpd-quartz-741c-lg06,-1,performance,false,1,1,256,4800,16000,16000,16000,1577.43
0.25543985040819545,0.02797384392409817,3,110fd006-1072-4639-b270-6e9d5560363c,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4259.6
0.25556759072103624,0.02456184033952504,3,a9e570c1-6d66-4aec-9964-48b3debd0c71,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4031.2700000000004
0.2989131303758742,-0.008589742744473938,3,21466eb4-9708-40c3-b933-892e29350c85,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1378.27
0.25604155710991505,0.027468153742448723,3,e5aee264-f49c-45b4-82f7-c8c1181f288d,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4217.62
0.25562132617712036,0.024516458185791186,3,bdde39f7-0f9a-402e-8c90-be3d0464ea1d,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4027.5
0.2556803960934546,0.027771682986009804,3,17663f3e-5534-45cd-ad8d-c62377f121a4,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4242.8099999999995
0.2986532914905454,-0.008371358839199757,3,84ae50bc-c64f-445c-b04f-e6dc581a76c6,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1394.6
0.25539846073363803,0.02800862889821517,3,9bddc90b-96b1-4391-a0f1-9f939402df42,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4262.49
0.25588526181197596,0.024293551962791322,3,a7c652ef-a11b-4f8c-8aea-8b897c46191a,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4008.99
0.2556845521113451,0.02776819015896303,3,887646f9-154f-4539-8f16-ed4aca19a6df,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4242.52
0.29843494675882964,-0.00818784906487243,3,328b302c-1f56-4dcc-b832-4de717bb27d2,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1408.33
0.2556653746672754,0.024479257136472154,3,7a311807-d804-4ba4-bcff-fc4c332ad5c1,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4024.41
0.29847278721373194,-0.008219652412198467,3,0ab86aa5-6eaa-4edc-9099-47d5476c02f4,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1405.9499999999998
0.26333730250970594,-0.016730237583879565,3,01e1faf4-f29d-4939-85b4-5dc5f0026a52,pmpd-quartz-7405-ms15,-1,performance,false,1,1,256,4800,16000,16000,16000,2301.2
0.25559141032238986,0.02784646897493983,3,fc9bf1b2-130b-447b-af7a-5c03f6e71a60,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4249.02
0.2559965347029954,0.02419957670297856,3,b7c3cd3a-07b6-4045-9930-a098fc725907,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4001.1899999999996
0.2985497505301218,-0.008284336916886053,3,cd20a501-a1ab-4a1a-9f79-21678442d7ba,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1401.1100000000001
0.25594888330139715,0.02423982058272875,3,c5bf231c-1951-4676-ad71-591d13d95ce9,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4004.5299999999997
0.25559871758826447,0.027840327755975617,3,4c48c60e-297b-4dda-b88a-6755c3b7005d,raceday-staging-02,-1,performance,false,2,2,512,3200,16000,16000,16000,4248.51
0.25575918984351625,0.02440002574883722,3,3d2b9180-c496-4cec-a794-14940957e718,daytona-080,-1,performance,false,2,2,1024,3200,16000,16000,16000,4017.83
0.29851635563339224,-0.008256269878518054,3,f57622c0-bbb4-4d0c-8e8c-01f45bd02d8a,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1403.21
0.2666545250819922,-0.01967408902523059,3,cb380ba6-21e8-492a-857e-49ccb8b2980c,pmpd-quartz-b120-ms04,-1,performance,false,1,1,256,4800,16000,16000,16000,2075.3
0.29859825734423895,-0.008325104900807786,3,9edd9c4c-9bd2-4de7-a4e0-ba5ed3260842,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1398.06
0.29843764953603824,-0.008190120638048165,3,77acb177-b7a8-4875-8b5d-9c1867c11931,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1408.16
0.298640884322941,-0.008360931124689587,3,cb7c13eb-1f04-4676-8e0f-c7eab418b5b9,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1395.38
0.2985443435581922,-0.008279792579173904,3,33c61fd6-9d9c-4002-acab-6e36ded25c61,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1401.4499999999998
0.2986836746832048,-0.008396894664060049,3,d34cd2ac-f161-470a-90b8-a2b7b000431f,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1392.69
0.29869656036191994,-0.008407724547494787,3,eae5ecfb-a671-4b97-9924-a8f503b57958,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,1391.88
0.24422040040822304,-0.007384140246088647,3,15a1af1e-9048-4bc3-90ef-66d07a3f7a96,pmpd-quartz-b13e-ms10,-1,performance,false,2,2,1536,4800,16000,16000,16000,3101.34
0.3104315223688884,-0.01827047787667277,3,3403c272-c723-4a7f-acef-11fcf35ce840,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,664.33
0.310560570345561,-0.01837893739795593,3,6bf6ccd1-fe48-4255-a7b1-609f19e282e7,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,656.44
0.3104722443382454,-0.01830470301848475,3,9ff6061c-c723-4afc-9246-6534bfb8abed,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,661.84
0.3104200751227812,-0.01826085693673394,3,3183b205-b6d3-470c-ac47-0a6042fa0709,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,665.03
0.31039996141705833,-0.01824395219362853,3,a1b06912-2052-402e-a518-725f659bafbb,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,666.26
0.1890823785153029,0.042072374073205174,0,475db2c0-8fd3-469d-b3cf-0c19a88e4289,titanite-013,-1,conservative,false,2,2,1536,4800,16000,16000,16000,7407.889999999999
0.3104038859684013,-0.01824725061775634,3,091f7e78-01b2-492e-82ef-c1611c7f75a2,daytona-81,-1,performance,false,8,2,512,3200,16000,16000,16000,666.02
0.18906599944236152,0.042093933236406415,0,4eb0e841-5577-463f-b943-63969efe561c,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7409.78
0.18929899961157,0.04188491275405785,0,d6730d4d-ef22-4fcc-b94a-af34e5da87be,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7390.219999999999
0.18911756600094445,0.042047673755202235,0,07358644-15bb-47a6-b545-c1cea4d012be,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7405.45
0.1889322935395112,0.04221387852400672,0,762693b6-aea2-4a3f-aebb-d1884a5458c8,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7421.01
0.1891812898674769,0.041990508160151555,0,65a96463-0ecf-40bf-bcba-2bc1f23e7093,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7400.1
0.18929721223863505,0.04188651617586767,0,094a3ac7-5f68-4ff3-9b17-7159188a8313,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7390.37
0.1891976097178351,0.0419758679004242,0,40f65006-2dbb-4688-bdbe-97aa5fd715ee,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7398.73
0.18899741402695341,0.04215546004413101,0,5437eb6a-620a-489e-bc72-4a505b316ef7,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7415.54
0.18946788595186517,0.04173340769536839,0,77b6ef6b-2b97-4c3f-a958-6b9dc0c5bb1c,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7376.05
0.18891229541262594,0.04223181850294245,0,b3bf9397-abb3-487d-80e1-8c6c02430da2,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7422.6900000000005
0.18884028736091774,0.04229641569938299,0,65dc106e-6553-4f3b-a559-6494056d7eac,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7428.74
0.1890774315889116,0.04208367765249726,0,f26636ac-9ffb-4420-950c-72241b8f1e54,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7408.82
0.18928875212460394,0.04189410560003644,0,3ce968ee-a3c7-4b44-82e7-9404be4e5c91,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7391.08
0.18947408509092045,0.04172784655333199,0,38dcb8b9-d666-4bc9-be16-0d74da28e7d6,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7375.53
0.1900364952012903,0.041223318024676575,0,153f697b-f2ff-4cff-a049-ae4fd7ca60d1,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7328.389999999999
0.18936871393193827,0.04182237322492585,0,01cc4a61-474b-458f-af3d-dba9f5e3715e,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7384.37
0.1899504196364784,0.041300534947464704,0,728a5aa0-45a6-4f02-8977-39e381893661,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7335.6
0.18959236559804343,0.04162173912544783,0,43813296-65a9-4677-b215-0072463c1666,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7365.61
0.18966141988315832,0.04155979170269712,0,0e724fb8-9107-450c-9a9d-d98e2814d5aa,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7359.82
0.18962897825954936,0.041588894530553214,0,cc0c6aa1-28ce-4433-a632-0b6159b34a9d,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7362.54
0.18976818733025647,0.04146401244482191,0,e5b90a0a-d11c-4ee7-85b7-c4b5b26802f8,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7350.870000000001
0.1895539679585003,0.04165618499373033,0,0c922d4f-0e9d-4caa-9f5b-0dc30327a674,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7368.83
0.18996772863962574,0.041285007335621675,0,24a66633-0e70-4764-bdcc-3a264e3e9fe4,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7334.15
0.1899204590788573,0.041327412053291226,0,59783068-7af2-4604-be62-62427eb1fcf4,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7338.11
0.18973287310375664,0.041495692235793066,0,e5126e25-dfda-463a-a65f-bb381e9088d2,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7353.83
0.18989324602443022,0.041351824420809424,0,adafa67e-7d6f-489c-b8eb-504742d7463f,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7340.389999999999
0.18936787966537558,0.04182312163124645,0,1cfc7154-2fa6-4c87-86ce-2cbd76282714,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7384.4400000000005
0.18961860231453542,0.0415982026140581,0,ceaa18dd-fcf0-462a-b296-9da241c25ee9,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7363.41
0.18968157806796,0.04154170813853131,0,449fdc46-63b1-4fef-b7f8-1fcb1c642fb6,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7358.13
0.18973525909339628,0.04149355180513569,0,84c643cb-1812-436a-b79f-cdcf6b92f80a,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7353.63
0.18951307053250907,0.041692873377848425,0,9e99058e-c54c-4a5a-8838-475a93e62c8c,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7372.26
0.19024394716441348,0.04103721640276157,0,5404515e-f731-444b-bf73-e4568513cc82,titanite-013,-1,performance,false,2,2,1536,4800,16000,16000,16000,7311.02
